corpus,model,term,Coef.,Std.Err.,z,P>|z|,[0.025,0.975]
Miami,Logit_switch_start,C(register)[T.Informal conversation between two workmates in a shopping mall café],0.11035728771215829,0.20986253160477883,0.5258551246298094,0.5989888704066593,-0.300965715937607,0.5216802913619236
Miami,Logit_switch_start,C(register)[T.Informal conversation bteween two friends at Florida International University],-0.15320962791292686,0.48589747323777255,-0.3153126664603052,0.7525242687247666,-1.105551175637976,0.7991319198121221
Miami,Logit_switch_start,C(register)[T.Informal conversation in the communal lounge area of an apartment],0.1134184387275589,0.2066728036845712,0.5487826008334447,0.583154652104281,-0.29165281307811763,0.5184896905332355
Miami,Logit_switch_start,C(register)[T.Informal telephone conversation between two friends],0.14160474031961245,0.20776056854295522,0.6815765922893843,0.4955067203720236,-0.26559849143214503,0.5488079720713699
Miami,Logit_switch_start,"C(register)[T.MAR is in a house with some of her relatives, at a family reunion.]",0.4537073978476419,0.18691928468206342,2.427290467216191,0.015212071138470907,0.08735233185480817,0.8200624638404757
Miami,Logit_switch_start,C(register)[T.MAR is in her office talking to a colleague],0.6136895230321309,0.43767685499113385,1.402152103849683,0.16086983073772887,-0.2441413496172513,1.471520395681513
Miami,Logit_switch_start,C(register)[T.MAR is in her office talking to colleague.],0.31687106467135223,0.15806194989598535,2.004727038226931,0.04499223631728282,0.00707533554904638,0.6266667937936581
Miami,Logit_switch_start,"C(register)[T.MAR is in her office talking to colleagues. There are times when Maria is working and not taking part in the conversation, so there are long pauses where you can hear background voices and other noices.]",0.31787757280055484,0.25535618543836325,1.2448399174465377,0.21319059985880706,-0.18261135388816851,0.8183664994892782
Miami,Logit_switch_start,"C(register)[T.MAR is in her office. In the first part of the recording she is handling some heavy boxes and binders and she is panting because of the effort. She is also talking to colleagues. In the second part of the recording, she stops for lunch and talks to a colleague throughout her lunch. She is eating while she is talking so at times her utterances are unclear because of the noises.]",0.4473792232217022,0.26663453010157667,1.6778742912677864,0.0933716423338178,-0.07521485281214901,0.9699732992555534
Miami,Logit_switch_start,C(register)[T.Two friends chatting at Florida International University.],0.5573762750193817,0.5654836013724602,0.985663021291154,0.3242985012357731,-0.550951217518645,1.6657037675574085
Miami,Logit_switch_start,C(language)[T.Spanish],-0.47390715403271305,0.047870370487081405,-9.899801259332316,4.171030871687661e-23,-0.5677313561139817,-0.38008295195144437
Miami,Logit_switch_start,C(upos_class)[T.lexical],0.3268579835598608,0.055216469770690786,5.9195740857261185,3.2277641555468276e-09,0.21863569145586223,0.4350802756638593
Miami,Logit_switch_start,C(upos_class)[T.other],0.281759520257321,0.0590497479282303,4.77156177871876,1.8280289186365588e-06,0.16602414102182095,0.397494899492821
Miami,Logit_switch_start,sentence_len,-0.04514073910695936,0.0034215441486717393,-13.193089770442747,9.61616348377098e-40,-0.051846842409869726,-0.03843463580404899
Paraguay,Logit_switch_start,Intercept,0.049152122248597885,0.08318721153073137,0.5908615199878398,0.5546132106028819,-0.11389181632595072,0.2121960608231465
Paraguay,Logit_switch_start,C(register)[T.Informal],-0.5228825656359897,0.05467726528363477,-9.563070920309753,1.1431336031581781e-21,-0.630048036365056,-0.4157170949069233
Paraguay,Logit_switch_start,C(language)[T.Spanish],-0.06805593013580538,0.0463331189739643,-1.468839820044225,0.14187624065092927,-0.15886717461618483,0.022755314344574062
Paraguay,Logit_switch_start,C(upos_class)[T.lexical],0.3314635839302572,0.057965227865820194,5.718317621342574,1.0758390378034581e-08,0.2178538249575921,0.44507334290292233
Paraguay,Logit_switch_start,C(upos_class)[T.other],0.2539043537042028,0.07833312676218218,3.2413407226172826,0.0011896889564546416,0.10037424645391504,0.40743446095449054
Paraguay,Logit_switch_start,sentence_len,-0.003986481018373309,0.0022604988458959133,-1.76354039092346,0.07780939123237206,-0.008416977343423657,0.00044401530667703866
Combined,OLS_cross_corpus,Intercept,2.3556245042865878,0.28149262845853074,8.36833460679279,5.843825393587512e-17,1.803909090594353,2.9073399179788226
Combined,OLS_cross_corpus,C(corpus)[T.Paraguay],-1.4904424941709715,0.14126079037974187,-10.550999255804214,5.025969358292145e-26,-1.7673085557429278,-1.2135764325990153
Combined,OLS_cross_corpus,C(register)[T.Conversation in MAR's office],-1.7130847995109098,1.2493388557543355,-1.371193084742866,0.17031477333493272,-4.161743961275889,0.7355743622540696
Combined,OLS_cross_corpus,C(register)[T.Formal],-1.1111324062053363,0.08348017740174656,-13.31013470249393,2.0211701211412543e-40,-1.274750547335774,-0.9475142650748984
Combined,OLS_cross_corpus,C(register)[T.Informal],-0.37931008796564913,0.07193347528662007,-5.273067740079039,1.3416201482075974e-07,-0.5202971088102265,-0.23832306712107176
Combined,OLS_cross_corpus,C(register)[T.Informal conversation at Abel's house],-0.4847914883593799,0.5622295763286294,-0.8622660720289357,0.3885411183570313,-1.5867412090067066,0.6171582322879469
Combined,OLS_cross_corpus,C(register)[T.Informal conversation at Florida International University],-0.9217116162603458,0.3802090913857404,-2.4242229792586025,0.015341182716039162,-1.666907741971095,-0.1765154905495966
Combined,OLS_cross_corpus,C(register)[T.Informal conversation at Julia's house],-1.0481589294268872,0.3864692839040083,-2.71214032545787,0.006685028620043192,-1.8056248070097287,-0.2906930518440457
Combined,OLS_cross_corpus,"C(register)[T.Informal conversation at Lily's house between Lily, who is pregnant, and her mother]",-1.116666914301879,0.5472161326185748,-2.040632298171347,0.04128738932671123,-2.1891908259935793,-0.04414300261017856
Combined,OLS_cross_corpus,C(register)[T.Informal conversation at Miguel's home],-0.36193938982279994,0.43263106001216023,-0.836600566340814,0.4028171271512764,-1.2098806860400209,0.48600190639442087
Combined,OLS_cross_corpus,"C(register)[T.Informal conversation between Luis and his mother Ava, at Luis's place of work]",-1.150181105394291,0.3787184586991281,-3.037034712659858,0.0023891794036132123,-1.892455644725102,-0.40790656606347997
Combined,OLS_cross_corpus,"C(register)[T.Informal conversation between MAR and OSE, probably at OSE's place]",-0.49079252909373355,0.5316053659249829,-0.9232271917341621,0.3558888212273664,-1.5327199002949365,0.5511348421074693
Combined,OLS_cross_corpus,C(register)[T.Informal conversation between Paola and her grandmother at a friend's house],-0.44741353947250784,0.38625627567740717,-1.1583333854908753,0.2467280121809291,-1.2044619286028002,0.30963484965778465
Combined,OLS_cross_corpus,C(register)[T.Informal conversation between a couple at Florida International University],-1.1332428226456386,0.3254571024957465,-3.4820036617896495,0.0004976768865845795,-1.7711270220500626,-0.4953586232412145
Combined,OLS_cross_corpus,C(register)[T.Informal conversation between a couple at their house],0.4310471068791046,0.47637557991589957,0.9048471942142849,0.3655463453965133,-0.5026318728704409,1.3647260866286501
Combined,OLS_cross_corpus,C(register)[T.Informal conversation between a couple in their garden; their children join them for a while],0.1584119413143275,0.5401846927197878,0.29325514671053665,0.7693271349382007,-0.9003306014162924,1.2171544840449473
Combined,OLS_cross_corpus,C(register)[T.Informal conversation between a couple in their living room],-0.14325995935519917,0.38695181608263046,-0.3702268690854449,0.7112134581018843,-0.9016715826295217,0.6151516639191233
Combined,OLS_cross_corpus,C(register)[T.Informal conversation between brother and sister],-0.9647552850669798,0.5133933372487305,-1.8791737544493532,0.060220772049754887,-1.9709877359773174,0.0414771658433577
Combined,OLS_cross_corpus,C(register)[T.Informal conversation between neighbours at Ethan's house],-0.6129959231337591,0.4841238676002444,-1.266196451276656,0.20544275771981169,-1.5618612676864756,0.3358694214189575
Combined,OLS_cross_corpus,C(register)[T.Informal conversation between three co-workers during their lunch hour],0.15363986736255977,0.4337651016940361,0.35420061863559593,0.7231885400025291,-0.696524109708105,1.0038038444332245
Combined,OLS_cross_corpus,C(register)[T.Informal conversation between two classmates at Florida International University],-1.3626879706397537,0.38659889627651534,-3.5248108149410995,0.0004237853305576903,-2.12040788380466,-0.6049680574748476
Combined,OLS_cross_corpus,C(register)[T.Informal conversation between two co-workers at Florida International University],-0.3765105801406459,0.39834441281075933,-0.9451885555114188,0.3445626211620193,-1.15725128269249,0.4042301224111981
Combined,OLS_cross_corpus,C(register)[T.Informal conversation between two co-workers at their workplace],0.057837053045767105,0.3442005908975762,0.1680329859252847,0.8665573289949939,-0.6167837085708874,0.7324578146624217
Combined,OLS_cross_corpus,C(register)[T.Informal conversation between two cousins],-0.31646274855428674,0.3492778954132478,-0.9060486011571507,0.3649101286573163,-1.0010348441602002,0.3681093470516266
Combined,OLS_cross_corpus,C(register)[T.Informal conversation between two cousins at Felipe's house],0.23038427831579697,0.6012146161575871,0.38319806625494596,0.7015729117055403,-0.9479747163321466,1.4087432729637406
Combined,OLS_cross_corpus,C(register)[T.Informal conversation between two cousins in a restaurant],-0.03954889032389187,0.4325045752420574,-0.09144155365699372,0.9271417449910452,-0.8872422809471182,0.8081445002993345
Combined,OLS_cross_corpus,C(register)[T.Informal conversation between two friends at Florida International University],-0.4993806364837663,0.3520497653450386,-1.4184944449382915,0.15604645937535436,-1.1893854973258193,0.19062422435828663
Combined,OLS_cross_corpus,C(register)[T.Informal conversation between two friends at a café],0.03294648333707907,0.7163368568296159,0.0459930031841368,0.963315826659932,-1.371047956847593,1.4369409235217514
Combined,OLS_cross_corpus,C(register)[T.Informal conversation between two friends at the researcher's house],0.47965135479959636,0.654665200102108,0.732666643537468,0.4637617733044893,-0.803468859332243,1.7627715689314358
Combined,OLS_cross_corpus,C(register)[T.Informal conversation between two friends in Florida International University],-1.1309050278681831,0.4695639654370645,-2.408415276959232,0.016021944572266363,-2.0512334885626404,-0.21057656717372597
Combined,OLS_cross_corpus,C(register)[T.Informal conversation between two neighbours at Kevin's house],-0.1813742264695866,0.4289082359323421,-0.42287419842923546,0.6723870486003897,-1.0220189215695854,0.6592704686304123
Combined,OLS_cross_corpus,C(register)[T.Informal conversation between two neighbours at Marcela's house],0.2759378598479173,0.3672958736649277,0.7512686083145236,0.452491017423284,-0.44394882420551474,0.9958245439013493
Combined,OLS_cross_corpus,C(register)[T.Informal conversation between two sisters at Kayla's workplace],0.05621395503914495,0.3537931933712956,0.1588893062172342,0.8737560860653933,-0.6372079619440094,0.7496358720222993
Combined,OLS_cross_corpus,C(register)[T.Informal conversation between two sisters at Samantha's house],1.0085331122075343,0.5363543719786079,1.880348450385632,0.060060604170997775,-0.042702139821136464,2.059768364236205
Combined,OLS_cross_corpus,C(register)[T.Informal conversation between two workmates in a shopping mall café],0.1239164248684173,0.45995952275374025,0.2694072385468611,0.7876163164678261,-0.7775876740751452,1.0254205238119798
Combined,OLS_cross_corpus,C(register)[T.Informal conversation bteween two friends at Florida International University],-0.19484912468076596,0.6365672624210232,-0.3060935366668188,0.759533428898581,-1.4424980327632289,1.0527997834016969
Combined,OLS_cross_corpus,C(register)[T.Informal conversation in the communal lounge area of an apartment],-1.1563710961794065,0.40662312275775736,-2.843839987103502,0.004457342657036304,-1.95333777206582,-0.3594044202929928
Combined,OLS_cross_corpus,C(register)[T.Informal telephone conversation between two friends],-0.7227245998746257,0.5200922082420059,-1.389608589441379,0.16464776604752718,-1.742086596668863,0.29663739691961166
Combined,OLS_cross_corpus,"C(register)[T.MAR is in a house with some of her relatives, at a family reunion.]",-1.2877960902849168,0.3139418822989226,-4.102020669732528,4.0955767598853684e-05,-1.9031108728295179,-0.6724813077403158
Combined,OLS_cross_corpus,C(register)[T.MAR is in her office talking to a colleague],-0.819482845597987,0.6454810819765991,-1.2695691143860603,0.20423815691196523,-2.0846025189740676,0.44563682777809355
Combined,OLS_cross_corpus,C(register)[T.MAR is in her office talking to colleague.],-0.5462426758427631,0.3095479141086987,-1.764646605407098,0.07762317753766167,-1.1529454389853107,0.06046008729978447
Combined,OLS_cross_corpus,"C(register)[T.MAR is in her office talking to colleagues. There are times when Maria is working and not taking part in the conversation, so there are long pauses where you can hear background voices and other noices.]",-0.8604352285718199,0.4669817667551959,-1.8425456620084324,0.06539537378510554,-1.7757026728488878,0.0548322157052481
Combined,OLS_cross_corpus,"C(register)[T.MAR is in her office. In the first part of the recording she is handling some heavy boxes and binders and she is panting because of the effort. She is also talking to colleagues. In the second part of the recording, she stops for lunch and talks to a colleague throughout her lunch. She is eating while she is talking so at times her utterances are unclear because of the noises.]",-0.13312414302613873,0.5745664617825371,-0.23169494197961693,0.8167749602144608,-1.2592537148445209,0.9930054287922434
Combined,OLS_cross_corpus,C(register)[T.Two friends chatting at Florida International University.],-0.5899224123351778,0.6896165519169938,-0.8554354020293067,0.39231015187900886,-1.941546017235182,0.7617011925648263
Combined,OLS_cross_corpus,C(corpus)[T.Paraguay]:C(register)[T.Conversation in MAR's office],0.0,0.0,,,0.0,0.0
Combined,OLS_cross_corpus,C(corpus)[T.Paraguay]:C(register)[T.Formal],-1.1111324062053343,0.08348017740174558,-13.310134702494059,2.0211701211377017e-40,-1.27475054733577,-0.9475142650748984
Combined,OLS_cross_corpus,C(corpus)[T.Paraguay]:C(register)[T.Informal],-0.37931008796565346,0.07193347528662196,-5.273067740078961,1.341620148208171e-07,-0.5202971088102346,-0.23832306712107237
Combined,OLS_cross_corpus,C(corpus)[T.Paraguay]:C(register)[T.Informal conversation at Abel's house],0.0,0.0,,,0.0,0.0
Combined,OLS_cross_corpus,C(corpus)[T.Paraguay]:C(register)[T.Informal conversation at Florida International University],0.0,0.0,,,0.0,0.0
Combined,OLS_cross_corpus,C(corpus)[T.Paraguay]:C(register)[T.Informal conversation at Julia's house],0.0,0.0,,,0.0,0.0
Combined,OLS_cross_corpus,"C(corpus)[T.Paraguay]:C(register)[T.Informal conversation at Lily's house between Lily, who is pregnant, and her mother]",0.0,0.0,,,0.0,0.0
Combined,OLS_cross_corpus,C(corpus)[T.Paraguay]:C(register)[T.Informal conversation at Miguel's home],0.0,0.0,,,0.0,0.0
Combined,OLS_cross_corpus,"C(corpus)[T.Paraguay]:C(register)[T.Informal conversation between Luis and his mother Ava, at Luis's place of work]",0.0,0.0,,,0.0,0.0
Combined,OLS_cross_corpus,"C(corpus)[T.Paraguay]:C(register)[T.Informal conversation between MAR and OSE, probably at OSE's place]",0.0,0.0,,,0.0,0.0
Combined,OLS_cross_corpus,C(corpus)[T.Paraguay]:C(register)[T.Informal conversation between Paola and her grandmother at a friend's house],0.0,0.0,,,0.0,0.0
Combined,OLS_cross_corpus,C(corpus)[T.Paraguay]:C(register)[T.Informal conversation between a couple at Florida International University],0.0,0.0,,,0.0,0.0
Combined,OLS_cross_corpus,C(corpus)[T.Paraguay]:C(register)[T.Informal conversation between a couple at their house],0.0,0.0,,,0.0,0.0
Combined,OLS_cross_corpus,C(corpus)[T.Paraguay]:C(register)[T.Informal conversation between a couple in their garden; their children join them for a while],0.0,0.0,,,0.0,0.0
Combined,OLS_cross_corpus,C(corpus)[T.Paraguay]:C(register)[T.Informal conversation between a couple in their living room],0.0,0.0,,,0.0,0.0
Combined,OLS_cross_corpus,C(corpus)[T.Paraguay]:C(register)[T.Informal conversation between brother and sister],0.0,0.0,,,0.0,0.0
Combined,OLS_cross_corpus,C(corpus)[T.Paraguay]:C(register)[T.Informal conversation between neighbours at Ethan's house],0.0,0.0,,,0.0,0.0
Combined,OLS_cross_corpus,C(corpus)[T.Paraguay]:C(register)[T.Informal conversation between three co-workers during their lunch hour],0.0,0.0,,,0.0,0.0
Combined,OLS_cross_corpus,C(corpus)[T.Paraguay]:C(register)[T.Informal conversation between two classmates at Florida International University],0.0,0.0,,,0.0,0.0
Combined,OLS_cross_corpus,C(corpus)[T.Paraguay]:C(register)[T.Informal conversation between two co-workers at Florida International University],0.0,0.0,,,0.0,0.0
Combined,OLS_cross_corpus,C(corpus)[T.Paraguay]:C(register)[T.Informal conversation between two co-workers at their workplace],0.0,0.0,,,0.0,0.0
Combined,OLS_cross_corpus,C(corpus)[T.Paraguay]:C(register)[T.Informal conversation between two cousins],0.0,0.0,,,0.0,0.0
Combined,OLS_cross_corpus,C(corpus)[T.Paraguay]:C(register)[T.Informal conversation between two cousins at Felipe's house],0.0,0.0,,,0.0,0.0
Combined,OLS_cross_corpus,C(corpus)[T.Paraguay]:C(register)[T.Informal conversation between two cousins in a restaurant],0.0,0.0,,,0.0,0.0
Combined,OLS_cross_corpus,C(corpus)[T.Paraguay]:C(register)[T.Informal conversation between two friends at Florida International University],0.0,0.0,,,0.0,0.0
Combined,OLS_cross_corpus,C(corpus)[T.Paraguay]:C(register)[T.Informal conversation between two friends at a café],0.0,0.0,,,0.0,0.0
Combined,OLS_cross_corpus,C(corpus)[T.Paraguay]:C(register)[T.Informal conversation between two friends at the researcher's house],0.0,0.0,,,0.0,0.0
Combined,OLS_cross_corpus,C(corpus)[T.Paraguay]:C(register)[T.Informal conversation between two friends in Florida International University],0.0,0.0,,,0.0,0.0
Combined,OLS_cross_corpus,C(corpus)[T.Paraguay]:C(register)[T.Informal conversation between two neighbours at Kevin's house],0.0,0.0,,,0.0,0.0
Combined,OLS_cross_corpus,C(corpus)[T.Paraguay]:C(register)[T.Informal conversation between two neighbours at Marcela's house],0.0,0.0,,,0.0,0.0
Combined,OLS_cross_corpus,C(corpus)[T.Paraguay]:C(register)[T.Informal conversation between two sisters at Kayla's workplace],0.0,0.0,,,0.0,0.0
Combined,OLS_cross_corpus,C(corpus)[T.Paraguay]:C(register)[T.Informal conversation between two sisters at Samantha's house],0.0,0.0,,,0.0,0.0
Combined,OLS_cross_corpus,C(corpus)[T.Paraguay]:C(register)[T.Informal conversation between two workmates in a shopping mall café],0.0,0.0,,,0.0,0.0
Combined,OLS_cross_corpus,C(corpus)[T.Paraguay]:C(register)[T.Informal conversation bteween two friends at Florida International University],0.0,0.0,,,0.0,0.0
Combined,OLS_cross_corpus,C(corpus)[T.Paraguay]:C(register)[T.Informal conversation in the communal lounge area of an apartment],0.0,0.0,,,0.0,0.0
Combined,OLS_cross_corpus,C(corpus)[T.Paraguay]:C(register)[T.Informal telephone conversation between two friends],0.0,0.0,,,0.0,0.0
Combined,OLS_cross_corpus,"C(corpus)[T.Paraguay]:C(register)[T.MAR is in a house with some of her relatives, at a family reunion.]",0.0,0.0,,,0.0,0.0
Combined,OLS_cross_corpus,C(corpus)[T.Paraguay]:C(register)[T.MAR is in her office talking to a colleague],0.0,0.0,,,0.0,0.0
Combined,OLS_cross_corpus,C(corpus)[T.Paraguay]:C(register)[T.MAR is in her office talking to colleague.],0.0,0.0,,,0.0,0.0
Combined,OLS_cross_corpus,"C(corpus)[T.Paraguay]:C(register)[T.MAR is in her office talking to colleagues. There are times when Maria is working and not taking part in the conversation, so there are long pauses where you can hear background voices and other noices.]",0.0,0.0,,,0.0,0.0
Combined,OLS_cross_corpus,"C(corpus)[T.Paraguay]:C(register)[T.MAR is in her office. In the first part of the recording she is handling some heavy boxes and binders and she is panting because of the effort. She is also talking to colleagues. In the second part of the recording, she stops for lunch and talks to a colleague throughout her lunch. She is eating while she is talking so at times her utterances are unclear because of the noises.]",0.0,0.0,,,0.0,0.0
Combined,OLS_cross_corpus,C(corpus)[T.Paraguay]:C(register)[T.Two friends chatting at Florida International University.],0.0,0.0,,,0.0,0.0
Combined,OLS_cross_corpus,sentence_len,0.16898656684849536,0.010771707798073769,15.688001384396454,1.827184336135513e-55,0.14787440751228154,0.1900987261847092
